comentarios,id_comentarios,nombre_canal,categoria,dummy_y
"Super buenos como siempre
Muchas felicidades por los 1,000 !
Sigue asi",Ugxu51-0PRx8ELvEyL54AaABAg,Purito Codigo,informatica,2
"hola senor como esta , soy pricipiante en el diseno web,y quiero que usted y todo el que le este mensage me puedan dar seguimiento en mi canal que es este, gracias",UgzXpGNLWusoe5xtB1N4AaABAg,Purito Codigo,informatica,2
"Hola tío, el código que estás usando en HTML está obsoleto hace más de 20 años. Antes de enseñar procura que tu contenido sea útil y ayude a la gente en lugar de darles ideas obsoletas de como funciona el códig.o. Un saludo!  https://www.youtube.com/playlist?list=PLROIqh_5RZeDxZnSlxuCtJ3Ip1t5qIXkB",UgyDRu3Jb7badAM8ush4AaABAg,Purito Codigo,informatica,2
"hola amigos pueden   seguirme en mi redes sociales
Grupo de Facebook :
https://www.facebook.com/groups/323679908191117/requests/?notif_id=1551815542738713&notif_t=group_r2j&ref=notif
Pagina Oficial de facebook
https://www.facebook.com/Purito-Codigo-814910308845601/
Whatsapp:
https://api.whatsapp.com/send?phone=51947256885
Instagram
https://www.instagram.com/richard_apaicop/",Ugy5EyeRlRM1h5NVwxl4AaABAg,Purito Codigo,informatica,2
"Ya casi a los 1000 subs !
Sigue así amigo, espero por mas vídeos pronto.",Ugw4zDiA7apFRjDmTGx4AaABAg,Purito Codigo,informatica,2
excelente el video me ayudo a aclarar dudas . el link al proyecto pide clave,Ugz9jvblzMC_BmIo0JZ4AaABAg,Purito Codigo,informatica,2
"que buen vídeo pero para evitar  que colocaran otro tipo de categoría diferente de 1,2 y 3 no fuera sido mejor que el input  en vez de ser type/text , fuera type/number y así poder utilizar el atributo max y min dando un alcanza máximo de  3 y un mínimo de 1, así el usuario al registrase en la pagina no tendría el problema de utilizar otra categoría diferente a esas 1,2 y 3.",UgxXBhjE5f_cy7DqfEt4AaABAg,Purito Codigo,informatica,2
"hola amigos pueden   seguirme en mi redes sociales

Grupo de Facebook :

https://www.facebook.com/groups/323679908191117/requests/?notif_id=1551815542738713&notif_t=group_r2j&ref=notif

Pagina Oficial de facebook

https://www.facebook.com/Purito-Codigo-814910308845601/

Whatsapp:

https://api.whatsapp.com/send?phone=51947256885

Instagram

https://www.instagram.com/richard_apaicop/",Ugw1fvMreQLQjUTrLsF4AaABAg,Purito Codigo,informatica,2
"Me suscribo, estoy comenzando en el mundo del Desarrollo Web.",UgzJOp3prn81zTx7rMp4AaABAg,Purito Codigo,informatica,2
"Hola solo agradecerte por ayudarnos a incursionar en el mundo de la programacion...yo estoy aprendiendo de la mano con tus videos y dejame decirte aue tienes un talento para hacer parecer las cosas bien sencillas...he aprendido mucho contigo. Pero en este video me he topado con un problema con el cual no he podido avanzar...
En la pagina donde me deberia arrojar el resultado me da un codigo de error el cual te comparto
notice: Undefined index nombre in C:\xampp\htdocs\curso_php\if.php on line 3
notice: Undefined index asistencia in C:\xampp\htdocs\curso_php\if.php on line4
notice: Undefined index parcial1 in C:\xampp\htdocs\curso_php\if.php on line5
notice: Undefined index parcial2 in C:\xampp\htdocs\curso_php\if.php on line 6...le he dado vueltas al codigo y quizas mi propia inexperiencia no me deja ver el error...me puedes ayudar?",UgxSnqK2-dJKYTeuobt4AaABAg,Purito Codigo,informatica,2
"De lejos el mejor contenido que pude encontrar en cuanto a programación PHP.
Agradecería me apoye con el link de los estilos.
Saludos,",UgzUV5lcJbCgdWwKOwB4AaABAg,Purito Codigo,informatica,2
"Excelente como siempre mi amigo, sigue así, espero sigas creciendo ya que nos ayudas a muchos.",UgxxrfFwEgcszBfQ-a94AaABAg,Purito Codigo,informatica,2
"Mi hermano me podrías pasar los archivos, tu link se cayo, te lo agradecería mucho",UgxC2aIaPjz6jChJoPl4AaABAg,Purito Codigo,informatica,2
"Como siempre excelente aporte hermano. 
Me gustaría saber si este ejercicio se puede usar en celular???",UgzUZX1pgS3G2z15iC94AaABAg,Purito Codigo,informatica,2
"Hola amigo, muchas gracias muy bien explicado todo, pero tengo una duda, según entiendo o he escuchado, el método POST tiene problemas de seguridad y que el GET es mucho mas seguro, pero tu explicas en tu video que es mas seguro el POST, ¿puedes aclarar esa parte por favor? muchas gracias, muy bueno tu canal.",UgyK_iuVIQcsxq2jZ-V4AaABAg,Purito Codigo,informatica,2
"Todo muy bien mi hermano, me gustan tus videos.
 Solo una cosa, cambia la descripción de tu vídeo porque repetiste la misma para crear una pagina web con css grid y bueno poner los enlaces para la descarga del proyecto.
Saludos desde México",Ugy9j7jUaVji2jGibIJ4AaABAg,Purito Codigo,informatica,2
"como haria para que se muestre la siguiente figura?

1
21
321
4321
54321",UgzctR5s_-ZzArnVIKR4AaABAg,Handy Ramirez,informatica,2
Y si quiero que me regrese de el numero que da al final hasta 1?,UgzmO-eJMFLtCec05NB4AaABAg,Handy Ramirez,informatica,2
Muchas gracias! Estaba con una dificultad para entender la sintaxis del for,UgxZPkWfC1eBiTukwBl4AaABAg,Handy Ramirez,informatica,2
"si quiero hacerlo al reves?, osea que me imprima (con asteriscos)
*******
******
*****
****
***
**
*",UgxUsI3ztvW6eZpY24d4AaABAg,Handy Ramirez,informatica,2
¡Muy bien! Agradecido y enhorabuena. Soy de Brasil y no encontré ninguna clase como la que necesitaba para contar letras sin espacios. Me ayudó un montón.,UgyBFKMKlFWy5Tu1Fgx4AaABAg,Handy Ramirez,informatica,2
"Muy buen video loco, me ayudo mucho bro, y sin errores, todo a la primera, tomen atencion a las anotaciones. muchas gracias brou, tenga su like",Ugw4FgZ8YscaSbyh3rp4AaABAg,Handy Ramirez,informatica,2
"Buenisimo hermano, tu codigo me fue de mucha ayuda. Gracias!",Ugx38nvz-XyOtPxLSnN4AaABAg,Handy Ramirez,informatica,2
"yo necesito crear un software que solicite caracteres hasta que se digite ""*"" y luego mostrar la cantidad de caracteres ingresados,pero no encuentro por ningún lado y no se me ocurre una forma de hacerlo,alguna ayuda?",UgwkPUkY7qRsj0jB1iB4AaABAg,Handy Ramirez,informatica,2
pero tambien debesn poner denuncia... sin denuncia no hay delito,UgyqUFq9FCzvdmxxb-B4AaABAg,Handy Ramirez,informatica,2
Chicos cambio de nombre m e parece que se llama ahora cell go México,Ugz6G8w2T8j-AReZ-ZF4AaABAg,Handy Ramirez,informatica,2
hoy 9 de enero del 2020 tambien cai desconocía esta información ya que todavía está activa en facebook,Ugw6j4i1ArZjqoY19Bl4AaABAg,Handy Ramirez,informatica,2
"Me uno a la pena de los estafados, ya que a mi me estafo una pagina de fb con el mombre ""Mifi Movil"" ,y asi como el video, me bloquearon despues del deposito, estees el numero de cuenta y nombre del titular : 5204 1673 5990 1295 de Banamex, a nombre de :Braulio Gutierrez calderon, espero les sirva el dato, para no caer en manos de estas ratas",UgxAoqI_vjQfAVS3orB4AaABAg,Handy Ramirez,informatica,2
la empresa Celleau Store México cambio de nombre a Cells Go Store Mex casi caigo en la trampa,UgyPfxT61cj1mHF9gbZ4AaABAg,Handy Ramirez,informatica,2
Alguien sabe de la empresa de smart cell mx vende iphones en facbook,UgxVUg-ZjaPCLeJnSKp4AaABAg,Handy Ramirez,informatica,2
buenas noches alguien sabe algo sobre esta empresa se llama mifi mx me proporcina internet durante 2 años,Ugxzn7fty6MmXp6BWu94AaABAg,Handy Ramirez,informatica,2
Me apareció la publicidad hoy 27 de febrero de 2019 y si es muy barato pues es dudoso dice donde supuestamente venden los mifi y te regalan una cuenta Netflix hasta crees y que todo te va durar un año por $999 pesos mexicanos y que es legal página verificada dan domicilio solo es de comprobar lo que dicen siendo un poco observador y leer tantito entre en la app de maps de Google y no existe tal empresa la página no está verificada borran comentarios pues así aunque regalen mejor no.,UgxDG0uCzgGwbdRAOYx4AaABAg,Handy Ramirez,informatica,2
"¿Que hay de esta empresa Red Mx Enlaces 4G, ahora llamada Conexión 4g México? Estan en la paz BCS",UgzkoJgT7ZCqye9qng94AaABAg,Handy Ramirez,informatica,2
Cual recomiendan q funcione y ya tenga internet ...gracias,Ugy65T3CZqFAeScszf14AaABAg,Handy Ramirez,informatica,2
"Hola! Yo estoy utilizando el editor de texto Notepad++ pero no me reconoce el ""src"" y la ""url"" en el 
@font-face del codigo css para importar fuentes personalizadas. Que puedo hacer para solucionar ese problema???",Ugz3ZX5TCs4cxyGemfd4AaABAg,Handy Ramirez,informatica,2
"Acabo de encontrar el error del que muchos se quejan, y es que el autor del video se ha equivocado en el orden de el comando, el correcto sería ""cmd /c cd $(CURRENT_DIRECTORY) & g++ $(FILE_NAME) -o $(NAME_PART).exe & cmd /c start $(CURRENT_DIRECTORY)\$(NAME_PART).exe & pause"" el ""& pause"" es opccional, de echo recomiendo no ponerlo.",UgxGKGeS_NvNp88sQuV4AaABAg,Handy Ramirez,informatica,2
"Hola Buenos dias amigo, una pregunta con que programa grabaste tu video?.
Gracias.",Ugzt_V1L4HKRUPo4sjB4AaABAg,Handy Ramirez,informatica,2
"disculpa y si no me aparecen ninguna de las opciones para ejecutar, es decir no me aparece ni chrome, ni mozilla ?? como puedo solucionarlo?",UgwDDo5UzCs3BCOh2TJ4AaABAg,Handy Ramirez,informatica,2
"Da error en cadena, primero no tenemos el g++ necesario para compilar y segundo al no encontrar el .exe (porque no se ha creado, lógicamente) no puede ejecutar... Es más fácil irse a Dev-Cpp y programar en C desde allí que tomarse tantísimas molestias, la verdad :/",UgxKkKAiwhA7Mzt645p4AaABAg,Handy Ramirez,informatica,2
"""g++"" no se reconoce como un comando interno o externo,
programa o archivo por lotes ejecutable.
El sistema no puede encontrar el archivo C:\Users\Lenovo\Desktop\ProyectoC.exe.
y asi con cualquiera que ponga men  ayudame porfa",UgwMRnMgT7wMhi97bop4AaABAg,Handy Ramirez,informatica,2
"Buenas es que me salio un erro que no encuentra el archivo ""CompilarEjecutarC.exe"" y yo hice de .c y no le encuentra del diretorio. Este es mi correo marchenas0492@gmail.com para a ver si tiene una solución. Gracias",UgyM9-BOUgvjdl0MI1h4AaABAg,Handy Ramirez,informatica,2
"Amigo por que me sale esto ""cmd"" no se reconoce como un comando interno o externo,
programa o archivo por lotes ejecutable. ayudame",UgyrLHVe_3SYGu-bvWJ4AaABAg,Handy Ramirez,informatica,2
"hola muy bun vídeo, tendrás algún tutorial de como instalar el MinGw32...",UgyLYI00voCVjbt85Xx4AaABAg,Handy Ramirez,informatica,2
"Excelente video amigo, pero una pregunta a partir del minuto 06:30 ¿entonces se debe colocar el nombre del programa como fue guardado para ser ejecutado? 

Gracias y saludos.",Ugx5bRTSJgL4lP2Hevp4AaABAg,Handy Ramirez,informatica,2
"A mi no me guarda los archivos, hice todo tal cual y me pasa directamente al mensaje de error cuando le doy en Guardar",UgyLc2xHhAUd9n4e9eR4AaABAg,Handy Ramirez,informatica,2
"Hola queria saber como agrego otra pagina, en el meno es decir, donde pusiste inicio que al tocar eso me lleve a otra pagina",UgyhssAd-6e21e3iTw54AaABAg,Handy Ramirez,informatica,2
en serio  me  encanto  el video  me ayudo mucho  !gracias  en serio¡,UgwBqjCmH8Wz8nAhZjx4AaABAg,Handy Ramirez,informatica,2
Las imagenes no me aparecen en el navegador cual es el problema?,UgxcYNI7sPf1ZKWJSDV4AaABAg,Handy Ramirez,informatica,2
"Eres el mejor, tienes mi respeto Stark, ne salvaste y ahora tienes un fiel seguidor, sigue adelante :D",Ugyi4zjIcSDDdVtgYa94AaABAg,Handy Ramirez,informatica,2
No hace falta que hagas zoom en el video cada 10 segundos no dejas ver el puto codigo.,UgwxSPQqxRS8GZnlezt4AaABAg,Handy Ramirez,informatica,2
¿Qué enlace tienes que compartir para que otra persona pueda visitarlo?,UgxMDyl1FVmHgojhvMl4AaABAg,Handy Ramirez,informatica,2
"Magnifico tutorial, claro sencillo y a lo que va, me ayudó enorme, gratitud. Tenés mi bendición hijo miu!",Ugwb7xlw_rN2-dXJ80N4AaABAg,Handy Ramirez,informatica,2
"Hola! muy buen video! sólo no sé si me podrías explicar como poner la imagen que dice gracias en el centro, y el texto que se mueve en la parte de arriba. ¡Gracias!",UgxoB6sDFwooXT5dzSx4AaABAg,Handy Ramirez,informatica,2
"Hola amigo, yo programo en VB6, pero quiero actualizarme ¿cuál es el mejor lenguaje para programar hoy día a nivel de SQL o sistemas empresariales?.",Ugxb7yZFrTzkHbgWlKB4AaABAg,Handy Ramirez,informatica,2
le doy clic en el formulario y en vez de que aparezca form load aparece otra cosa... si alguien sabe ayudenme:c,Ugyz_QulrT7sHBdEG1p4AaABAg,Handy Ramirez,informatica,2
Consulta como harias ese mismo archivo pero lo que escribes en visual Basic pasarlo a una tabla de excel los datos como por ejemplo : Titular; Rut; Dirección; cargo,UgyCTdU3SnZPDy2B3Nh4AaABAg,Handy Ramirez,informatica,2
"Oye amigo una duda, en caso de que necesite guardar varios archivos de diferente nombre en una ubicacion x , como podría hacerlo? 

nt. BUEN VIDEO",Ugwtw8dgp3cUY0WForB4AaABAg,Handy Ramirez,informatica,2
Si tuviera que guardar una base de datos de access en un pendrive o direccion especifica que tendria que variar?,UgykRZ0K4ogQcMnurqJ4AaABAg,Handy Ramirez,informatica,2
"muy bien explicado y buen video , asi da gusto , no  como otros videos que he visto , pero seria muy bueno dijeses o explicases que a la hora de guardar  pudieras elegir y poner nombre al archivo , aun asi esta muy bien , un saludo ..",Ugggo5oYlMyse3gCoAEC,Handy Ramirez,informatica,2
excelente video me sirvió de mucho (Y) manita arriba y suscrito,UgigJ_xSNYh_ongCoAEC,Handy Ramirez,informatica,2
Hey...en su momento fue una de mis canciones favoritas y ahora que la vuelvo escuchar en tu voz pues me recuerda muchas cosas bonitas espero no sea la ultima ni la única  canción que escuche interpretada por ti...,UginSyOKUzcvPXgCoAEC,Handy Ramirez,informatica,2
"Interesante, pero para hacer el borde de cuadrado con asteriscos y también borde circular en rstudio como sería, te agradecería tu respuesta",UgzsnUO8gWxU5X6Er0J4AaABAg,Handy Ramirez,informatica,2
"Hola, puedes hacer lo mismo en el software RStudio?, me ayudas con el codigo?",UgxFzF7JRzv9b9ZGDah4AaABAg,Handy Ramirez,informatica,2
Gracias chaval nos has salvado estamos agradecidos y el pollo te lo agradece,UgzNgqLfNgjgCYOkf9J4AaABAg,Handy Ramirez,informatica,2
hola como se haria para un tringulo rectangulo sin espacios en el centro?,UgyswikBb6_uKw85Isl4AaABAg,Handy Ramirez,informatica,2
Quiero hacer un rectangulo que nos permita ingresar base y altura en c#,Ugj4aaX1K9smF3gCoAEC,Handy Ramirez,informatica,2
"CON ESTE CODIGO PUEDES DEFINIR CUANTAS FILAS Y COLUMNAS QUIERES, EL CODIGO ES DE ESTE CANAL SOLO LE HICE UNA PEQUEÑA MODIFICACION, GRACIAS HANDY RAMIREZ

import java.util.Scanner;
public class Cuadrado
{
    public static void main (String [] args){
        Scanner teclado=new Scanner(System.in);
        
        System.out.print(""Tamaño de las columnas: "");
         int tam1=teclado.nextInt();
         
         System.out.print(""Tamaño de las filas: "");
         int tam=teclado.nextInt();
         
         for(int col =1; col<=tam1; col++){
             System.out.print("" *"");
            }
             System.out.print(""\n"");                        
         for (int fila=2; fila<tam; fila++){
             System.out.print("" *"");
             for (int col=2; col < tam1; col++){
             System.out.print(""  "");
            }
            System.out.print("" * \n"");
            }
         for(int col =1; col<=tam1; col++){
             System.out.print("" *"");
            }
        }
    }",Ugj9LXeyc7tygHgCoAEC,Handy Ramirez,informatica,2
"Muy buen trabajo, nos ha servido mucho y nos ha ayudado, muchas graciaaaas <3",UgjyxwK7Vzo4HngCoAEC,Handy Ramirez,informatica,2
fallaste compadre o falle yo lol no me salio tu versión pero de pie a cm. se puede sustituir esos valores?,Ugh7yxrxQwGhjngCoAEC,Handy Ramirez,informatica,2
"weeey yo haciendome un desmadre en netbeans ajjaja para hacer código rapido jaja, y notepad++ es lo mejor, gracias por el video.",UgxyiPivPy3I0XjqbtV4AaABAg,Handy Ramirez,informatica,2
"me ayudan me sale que al poner la combinacion de 
teclas me aparese ""conflicto encontrado"" porfa ayuda",UgwlnEOjljMoVFN-TXd4AaABAg,Handy Ramirez,informatica,2
